date,0,1,2,3,4,5,6
1/10/2015 8:00,2195.486592,-4438.740037,854.4006326,768.6299828,-2461.767596,893.8793377,-407.9567424
1/10/2015 9:00,3025.446461,-4567.199441,1667.225755,-655.6656583,-2139.941528,1177.028837,-615.2810757
1/10/2015 10:00,3403.162041,-4591.806901,1913.565499,-2137.724765,-1642.518627,1468.336809,-869.3253156
1/10/2015 11:00,3658.324911,-4087.369871,1772.947802,-2718.76133,-1530.805888,1595.20529,-941.1197701
1/10/2015 12:00,3442.362184,-3444.628745,1143.541307,-3144.49915,-1457.027815,1599.056494,-636.7493913
1/10/2015 13:00,2248.782916,-3344.866656,397.0127487,-3324.248988,-1315.940766,1482.829189,-634.1699879
1/10/2015 14:00,1603.443072,-2975.93498,-79.13175232,-3083.401177,-1346.624499,1474.365852,-625.3406227
1/10/2015 15:00,1828.785578,-2249.963627,-374.3223457,-3009.207471,-1415.704155,1358.229217,-480.5138501
1/10/2015 16:00,1877.625955,-1655.609856,-843.0975765,-2808.986809,-1468.903947,1159.050066,-279.2099025
1/10/2015 17:00,1607.5736,-1317.322467,-1169.592555,-2116.754854,-1225.396569,689.642857,85.17011445
1/10/2015 18:00,1869.129578,-1395.728318,-333.7039671,298.9475432,-1721.61548,856.5313214,-215.5788816
1/10/2015 19:00,4240.138191,-910.5788546,-284.6205793,1090.007518,-2244.086242,586.2058846,-36.27551841
1/10/2015 20:00,3816.749085,-1095.420061,-438.7625297,1202.158916,-2338.842099,715.4598958,-172.1320686
1/10/2015 21:00,418.808432,-2266.808813,-1406.894231,374.4728544,-1895.246523,579.7892886,-28.03932184
1/10/2015 22:00,-2059.847817,-3402.357878,-1953.36788,-290.9630236,-1840.109761,441.8335308,121.986945
1/10/2015 23:00,-6018.897337,-2239.384675,-609.5163113,718.1576896,-205.6604549,1010.44883,554.6892134
1/11/2015 0:00,-7832.452297,-1665.509625,-495.6656191,406.361598,180.2153625,795.6084646,749.4506986
1/11/2015 1:00,-9008.577486,-1235.002997,-347.8421818,478.3057147,667.7906602,824.8524109,594.3546633
1/11/2015 2:00,-9689.485866,-925.8941108,-555.9121323,389.8086483,868.0129278,945.3406041,242.0798378
1/11/2015 3:00,-9933.197674,-652.8160637,-561.3506928,414.2818286,924.4078565,1065.812169,-32.55175074
1/11/2015 4:00,-10057.15086,-142.5756915,-880.8946446,316.125301,1107.189472,1057.535456,-28.65776146
1/11/2015 5:00,-9777.148883,474.0372933,-987.2713631,299.60681,1179.159535,1022.648947,18.47226093
1/11/2015 6:00,-9618.019446,945.2883749,-905.4942381,358.2352132,1393.019082,953.9626382,50.9009456
1/11/2015 7:00,-9230.824411,1685.393297,-1095.669892,62.41874848,1636.901436,1099.932809,-125.530618
1/11/2015 8:00,-7529.963296,2921.088129,-1099.494235,-525.9389132,1805.303628,1402.963515,-548.4101979
1/11/2015 9:00,-6118.215663,3912.662121,-1007.992537,-1328.423976,1892.819696,1424.799954,-470.3053969
1/11/2015 10:00,-5739.650984,4575.103682,-1042.416307,-1851.314949,1720.286846,1422.574909,-240.7863953
